id,name,prefix,chi2,pval
21850,b'7-syntactic_feature__root_word__current_user_utterance__groceri',b'7',0.4114,0.9379
21851,b'7-syntactic_feature__subj_word__next_system_utterance__tweezer',b'7',0.4114,0.9379
21852,b'7-syntactic_feature__subj_word__current_user_utterance__carrot',b'7',0.4114,0.9379
21853,b'7-syntactic_feature__root_word__next_system_utterance__nutrit',b'7',0.4114,0.9379
21854,b'7-syntactic_feature__subj_word__next_system_utterance__underp',b'7',0.4114,0.9379
21855,b'7-syntactic_feature__obj_word__next_user_utterance__erbsen',b'7',0.4114,0.9379
21856,b'7-syntactic_feature__subj_word__current_user_utterance__@kathleen',b'7',0.4114,0.9379
21857,b'7-syntactic_feature__root_word__next_user_utterance__key',b'7',0.4114,0.9379
21858,b'7-syntactic_feature__root_word__next_user_utterance__kiran',b'7',0.4114,0.9379
21859,b'7-syntactic_feature__subj_word__current_user_utterance__trash',b'7',0.4114,0.9379
21860,b'7-syntactic_feature__root_word__current_user_utterance__@nathan',b'7',0.4114,0.9379
21861,b'7-syntactic_feature__root_word__next_system_utterance__nut',b'7',0.4114,0.9379
21862,b'7-syntactic_feature__root_word__next_system_utterance__sub',b'7',0.4114,0.9379
21863,b'7-syntactic_feature__root_word__next_system_utterance__ntri',b'7',0.4114,0.9379
21864,b'7-syntactic_feature__root_word__next_system_utterance__dust',b'7',0.4114,0.9379
21865,b'7-syntactic_feature__root_word__next_system_utterance__noxema',b'7',0.4114,0.9379
21866,b'7-syntactic_feature__subj_word__next_system_utterance__sour',b'7',0.4114,0.9379
21867,b'7-syntactic_feature__obj_word__next_user_utterance__envelop',b'7',0.4114,0.9379
21868,b'7-syntactic_feature__root_word__current_user_utterance__ham',b'7',0.4114,0.9379
21869,b'7-syntactic_feature__root_word__next_system_utterance__duck',b'7',0.4114,0.9379
21870,b'7-syntactic_feature__root_word__current_user_utterance__honor',b'7',0.4114,0.9379
21871,b'7-syntactic_feature__root_word__next_system_utterance__drop',b'7',0.4114,0.9379
21872,b'7-syntactic_feature__root_word__current_user_utterance__birthdqi',b'7',0.4114,0.9379
21873,b'7-syntactic_feature__obj_word__next_user_utterance__group',b'7',0.4114,0.9379
21874,b'7-syntactic_feature__root_word__current_user_utterance__blood',b'7',0.4114,0.9379
21875,b'7-syntactic_feature__obj_word__next_user_utterance__ham',b'7',0.4114,0.9379
21876,b'7-syntactic_feature__root_word__next_system_utterance__order',b'7',0.4114,0.9379
21877,b'7-syntactic_feature__obj_word__next_user_utterance__goodnight',b'7',0.4114,0.9379
21878,b'7-syntactic_feature__root_word__next_system_utterance__3',b'7',0.4114,0.9379
21879,b'7-syntactic_feature__subj_word__current_user_utterance__nnapkin',b'7',0.4114,0.9379
21880,b'7-syntactic_feature__root_word__next_system_utterance__cherri',b'7',0.4114,0.9379
21881,b'7-syntactic_feature__root_word__current_user_utterance__day',b'7',0.4114,0.9379
21882,b'7-syntactic_feature__root_word__current_user_utterance__decemb',b'7',0.4114,0.9379
21883,b'7-syntactic_feature__root_word__next_system_utterance__on',b'7',0.4114,0.9379
21884,b'7-syntactic_feature__root_word__current_user_utterance__delay',b'7',0.4114,0.9379
21885,b'7-syntactic_feature__root_word__next_system_utterance__baa',b'7',0.4114,0.9379
21886,b'7-syntactic_feature__subj_word__current_user_utterance__monday',b'7',0.4114,0.9379
21887,b'7-syntactic_feature__root_word__next_system_utterance__chip',b'7',0.4114,0.9379
21888,b'7-syntactic_feature__root_word__current_user_utterance__doc',b'7',0.4114,0.9379
21889,b'7-syntactic_feature__subj_word__current_user_utterance__mar',b'7',0.4114,0.9379
21890,b'7-syntactic_feature__subj_word__next_system_utterance__timezon',b'7',0.4114,0.9379
21891,b'7-syntactic_feature__root_word__next_system_utterance__mat',b'7',0.4114,0.9379
21892,b'7-syntactic_feature__root_word__next_system_utterance__okay',b'7',0.4114,0.9379
21893,b'7-syntactic_feature__root_word__current_user_utterance__bun',b'7',0.4114,0.9379
21894,b'7-syntactic_feature__subj_word__next_system_utterance__toaster',b'7',0.4114,0.9379
21895,b'7-syntactic_feature__root_word__current_user_utterance__dog',b'7',0.4114,0.9379
21896,b'7-syntactic_feature__subj_word__current_user_utterance__june',b'7',0.4114,0.9379
21897,b'7-syntactic_feature__root_word__next_user_utterance__gauz',b'7',0.4114,0.9379
21898,b'7-syntactic_feature__root_word__current_user_utterance__done',b'7',0.4114,0.9379
21899,b'7-syntactic_feature__subj_word__current_user_utterance__item',b'7',0.4114,0.9379
21900,b'7-syntactic_feature__root_word__current_user_utterance__dr',b'7',0.4114,0.9379
21901,b'7-syntactic_feature__subj_word__current_user_utterance__pleas',b'7',0.4114,0.9379
21902,b'7-syntactic_feature__subj_word__current_user_utterance__remov',b'7',0.4114,0.9379
21903,b'7-syntactic_feature__root_word__next_system_utterance__toni',b'7',0.4114,0.9379
21904,b'7-syntactic_feature__root_word__current_user_utterance__correct',b'7',0.4114,0.9379
21905,b'7-syntactic_feature__root_word__current_user_utterance__cancel',b'7',0.4114,0.9379
21906,b'7-syntactic_feature__root_word__next_system_utterance__pad',b'7',0.4114,0.9379
21907,b'7-syntactic_feature__obj_word__next_user_utterance__grape',b'7',0.4114,0.9379
21908,b'7-syntactic_feature__root_word__current_user_utterance__chang',b'7',0.4114,0.9379
21909,b'7-syntactic_feature__obj_word__next_user_utterance__granola',b'7',0.4114,0.9379
21910,b'7-syntactic_feature__root_word__current_user_utterance__checkbook',b'7',0.4114,0.9379
21911,b'7-syntactic_feature__root_word__current_user_utterance__cisa',b'7',0.4114,0.9379
21912,b'7-syntactic_feature__root_word__current_user_utterance__contact',b'7',0.4114,0.9379
21913,b'7-syntactic_feature__root_word__next_system_utterance__wok',b'7',0.4114,0.9379
21914,b'7-syntactic_feature__root_word__next_system_utterance__outfit',b'7',0.4114,0.9379
21915,b'7-syntactic_feature__root_word__next_user_utterance__4',b'7',0.4114,0.9379
21916,b'7-syntactic_feature__root_word__current_user_utterance__court',b'7',0.4114,0.9379
21917,b'7-syntactic_feature__root_word__next_system_utterance__floss',b'7',0.4114,0.9379
21918,b'7-syntactic_feature__subj_word__next_system_utterance__tax',b'7',0.4114,0.9379
21919,b'7-syntactic_feature__root_word__current_user_utterance__buy',b'7',0.4114,0.9379
21920,b'7-syntactic_feature__root_word__next_user_utterance__friday',b'7',0.4114,0.9379
21921,b'7-syntactic_feature__root_word__next_system_utterance__fluid',b'7',0.4114,0.9379
21922,b'7-syntactic_feature__root_word__next_user_utterance__3pm',b'7',0.4114,0.9379
21923,b'4.1-ngram.next_system_utterance__zyrtec n29',b'4.1',0.4114,0.9379
21924,b'7-syntactic_feature__root_word__next_system_utterance__flower',b'7',0.4114,0.9379
21925,b'4.1-ngram.next_system_utterance__zyrtec n12',b'4.1',0.4114,0.9379
21926,b'7-syntactic_feature__subj_word__current_user_utterance__show',b'7',0.4114,0.9379
21927,b'4.1-ngram.next_system_utterance__zyrtec',b'4.1',0.4114,0.9379
21928,b'7-syntactic_feature__subj_word__current_user_utterance__saturday',b'7',0.4114,0.9379
21929,b'7-syntactic_feature__obj_word__next_user_utterance__glass',b'7',0.4114,0.9379
21930,b'7-syntactic_feature__subj_word__next_system_utterance__top',b'7',0.4114,0.9379
21931,b'7-syntactic_feature__subj_word__next_system_utterance__treslech',b'7',0.4114,0.9379
21932,b'7-syntactic_feature__subj_word__current_user_utterance__thi',b'7',0.4114,0.9379
21933,b'7-syntactic_feature__root_word__next_user_utterance__4pm',b'7',0.4114,0.9379
21934,b'7-syntactic_feature__root_word__next_system_utterance__chocol',b'7',0.4114,0.9379
21935,b'7-syntactic_feature__subj_word__current_user_utterance__fruit',b'7',0.4114,0.9379
21936,b'7-syntactic_feature__root_word__next_system_utterance__expresso',b'7',0.4114,0.9379
21937,b'7-syntactic_feature__subj_word__current_user_utterance__feedback',b'7',0.4114,0.9379
21938,b'7-syntactic_feature__root_word__current_user_utterance__fan',b'7',0.4114,0.9379
21939,b'7-syntactic_feature__root_word__current_user_utterance__bring',b'7',0.4114,0.9379
21940,b'7-syntactic_feature__root_word__current_user_utterance__bowl',b'7',0.4114,0.9379
21941,b'7-syntactic_feature__root_word__next_user_utterance__honor',b'7',0.4114,0.9379
21942,b'7-syntactic_feature__subj_word__next_system_utterance__statu',b'7',0.4114,0.9379
21943,b'7-syntactic_feature__subj_word__current_user_utterance__dr.',b'7',0.4114,0.9379
21944,b'7-syntactic_feature__subj_word__current_user_utterance__dr',b'7',0.4114,0.9379
21945,b'7-syntactic_feature__subj_word__current_user_utterance__dentist',b'7',0.4114,0.9379
21946,b'7-syntactic_feature__subj_word__current_user_utterance__daili',b'7',0.4114,0.9379
21947,b'7-syntactic_feature__obj_word__next_user_utterance__hamburg',b'7',0.4114,0.9379
21948,b'7-syntactic_feature__subj_word__current_user_utterance__christma',b'7',0.4114,0.9379
21949,b'7-syntactic_feature__obj_word__next_user_utterance__form',b'7',0.4114,0.9379
21950,b'7-syntactic_feature__subj_word__next_system_utterance__starch',b'7',0.4114,0.9379
21951,b'7-syntactic_feature__subj_word__current_user_utterance__cheese-2',b'7',0.4114,0.9379
21952,b'7-syntactic_feature__root_word__current_user_utterance__bofa',b'7',0.4114,0.9379
21953,b'7-syntactic_feature__obj_word__next_user_utterance__food',b'7',0.4114,0.9379
21954,b'7-syntactic_feature__subj_word__current_user_utterance__chees',b'7',0.4114,0.9379
21955,b'7-syntactic_feature__root_word__current_user_utterance__can',b'7',0.4114,0.9379
21956,b'7-syntactic_feature__root_word__current_user_utterance__blush',b'7',0.4114,0.9379
21957,b'7-syntactic_feature__root_word__next_user_utterance__hour',b'7',0.4114,0.9379
21958,b'7-syntactic_feature__subj_word__current_user_utterance__help',b'7',0.4114,0.9379
21959,b'7-syntactic_feature__root_word__next_system_utterance__eye',b'7',0.4114,0.9379
21960,b'7-syntactic_feature__root_word__next_system_utterance__sunscreen',b'7',0.4114,0.9379
21961,b'7-syntactic_feature__obj_word__next_user_utterance__gaurav',b'7',0.4114,0.9379
21962,b'7-syntactic_feature__subj_word__next_system_utterance__transfer',b'7',0.4114,0.9379
21963,b'7-syntactic_feature__root_word__current_user_utterance__dr.',b'7',0.4114,0.9379
21964,b'7-syntactic_feature__root_word__next_system_utterance__pail',b'7',0.4114,0.9379
21965,b'7-syntactic_feature__root_word__next_user_utterance__gavin',b'7',0.4114,0.9379
21966,b'7-syntactic_feature__root_word__current_user_utterance__dri',b'7',0.4114,0.9379
21967,b'7-syntactic_feature__root_word__next_user_utterance__go',b'7',0.4114,0.9379
21968,b'7-syntactic_feature__root_word__next_system_utterance__pain',b'7',0.4114,0.9379
21969,b'7-syntactic_feature__root_word__current_user_utterance__egg',b'7',0.4114,0.9379
21970,b'7-syntactic_feature__root_word__current_user_utterance__email',b'7',0.4114,0.9379
21971,b'7-syntactic_feature__root_word__next_system_utterance__mate',b'7',0.4114,0.9379
21972,b'7-syntactic_feature__root_word__current_user_utterance__empti',b'7',0.4114,0.9379
21973,b'7-syntactic_feature__root_word__next_system_utterance__flat',b'7',0.4114,0.9379
21974,b'7-syntactic_feature__root_word__current_user_utterance__broccoli',b'7',0.4114,0.9379
21975,b'7-syntactic_feature__root_word__next_system_utterance__fix',b'7',0.4114,0.9379
21976,b'7-syntactic_feature__obj_word__next_user_utterance__garrett',b'7',0.4114,0.9379
21977,b'7-syntactic_feature__root_word__next_system_utterance__fit',b'7',0.4114,0.9379
21978,b'7-syntactic_feature__subj_word__next_system_utterance__syring',b'7',0.4114,0.9379
21979,b'7-syntactic_feature__root_word__next_system_utterance__firca',b'7',0.4114,0.9379
21980,b'7-syntactic_feature__root_word__next_system_utterance__fill',b'7',0.4114,0.9379
21981,b'7-syntactic_feature__obj_word__next_user_utterance__fruit',b'7',0.4114,0.9379
21982,b'7-syntactic_feature__root_word__next_system_utterance__feta',b'7',0.4114,0.9379
21983,b'7-syntactic_feature__root_word__next_user_utterance__yee',b'7',0.4114,0.9379
21984,b'7-syntactic_feature__subj_word__next_system_utterance__sugar',b'7',0.4114,0.9379
21985,b'7-syntactic_feature__obj_word__next_user_utterance__fri',b'7',0.4114,0.9379
21986,b'7-syntactic_feature__root_word__next_system_utterance__x2',b'7',0.4114,0.9379
21987,b'7-syntactic_feature__obj_word__next_user_utterance__person',b'7',0.4114,0.9379
21988,b'7-syntactic_feature__root_word__next_user_utterance__ye',b'7',0.4114,0.9379
21989,b'7-syntactic_feature__root_word__current_user_utterance__show',b'7',0.4114,0.9379
21990,b'7-syntactic_feature__root_word__next_user_utterance__monday-friday',b'7',0.4114,0.9379
21991,b'7-syntactic_feature__root_word__next_system_utterance__bathroom',b'7',0.4114,0.9379
21992,b'7-syntactic_feature__root_word__next_user_utterance__n',b'7',0.4114,0.9379
21993,b'7-syntactic_feature__root_word__next_system_utterance__tide',b'7',0.4114,0.9379
21994,b'7-syntactic_feature__root_word__current_user_utterance__snooz',b'7',0.4114,0.9379
21995,b'7-syntactic_feature__root_word__current_user_utterance__soon',b'7',0.4114,0.9379
21996,b'7-syntactic_feature__root_word__current_user_utterance__ss',b'7',0.4114,0.9379
21997,b'7-syntactic_feature__root_word__current_user_utterance__steve',b'7',0.4114,0.9379
21998,b'7-syntactic_feature__root_word__next_system_utterance__crime',b'7',0.4114,0.9379
21999,b'7-syntactic_feature__subj_word__next_user_utterance__chang',b'7',0.4114,0.9379
22000,b'7-syntactic_feature__root_word__next_system_utterance__mirror',b'7',0.4114,0.9379
22001,b'7-syntactic_feature__root_word__next_system_utterance__beer',b'7',0.4114,0.9379
22002,b'7-syntactic_feature__root_word__next_system_utterance__crouton',b'7',0.4114,0.9379
22003,b'7-syntactic_feature__root_word__next_user_utterance__propan',b'7',0.4114,0.9379
22004,b'7-syntactic_feature__root_word__next_system_utterance__bed',b'7',0.4114,0.9379
22005,b'7-syntactic_feature__root_word__next_user_utterance__11',b'7',0.4114,0.9379
22006,b'7-syntactic_feature__subj_word__next_user_utterance__chees',b'7',0.4114,0.9379
22007,b'7-syntactic_feature__subj_word__next_user_utterance__cheese-2',b'7',0.4114,0.9379
22008,b'7-syntactic_feature__root_word__next_user_utterance__project',b'7',0.4114,0.9379
22009,b'7-syntactic_feature__root_word__next_user_utterance__perfect',b'7',0.4114,0.9379
22010,b'7-syntactic_feature__obj_word__next_user_utterance__coff',b'7',0.4114,0.9379
22011,b'7-syntactic_feature__subj_word__next_user_utterance__chip',b'7',0.4114,0.9379
22012,b'7-syntactic_feature__root_word__next_user_utterance__okay',b'7',0.4114,0.9379
22013,b'7-syntactic_feature__root_word__next_system_utterance__dad',b'7',0.4114,0.9379
22014,b'7-syntactic_feature__root_word__current_user_utterance__submit',b'7',0.4114,0.9379
22015,b'7-syntactic_feature__root_word__current_user_utterance__sudo',b'7',0.4114,0.9379
22016,b'7-syntactic_feature__root_word__next_system_utterance__daa',b'7',0.4114,0.9379
22017,b'7-syntactic_feature__root_word__current_user_utterance__shred',b'7',0.4114,0.9379
22018,b'7-syntactic_feature__root_word__next_system_utterance__bath',b'7',0.4114,0.9379
22019,b'7-syntactic_feature__root_word__next_user_utterance__ok',b'7',0.4114,0.9379
22020,b'7-syntactic_feature__obj_word__next_user_utterance__coke',b'7',0.4114,0.9379
22021,b'7-syntactic_feature__root_word__next_system_utterance__think',b'7',0.4114,0.9379
22022,b'7-syntactic_feature__subj_word__next_user_utterance__@kathleen',b'7',0.4114,0.9379
22023,b'7-syntactic_feature__subj_word__next_user_utterance__\\',b'7',0.4114,0.9379
22024,b'7-syntactic_feature__root_word__next_system_utterance__bell',b'7',0.4114,0.9379
22025,b'7-syntactic_feature__root_word__next_user_utterance__set',b'7',0.4114,0.9379
22026,b'7-syntactic_feature__root_word__next_system_utterance__yogurt',b'7',0.4114,0.9379
22027,b'7-syntactic_feature__obj_word__next_user_utterance__contain',b'7',0.4114,0.9379
22028,b'7-syntactic_feature__root_word__next_system_utterance__z',b'7',0.4114,0.9379
22029,b"7-syntactic_feature__root_word__next_user_utterance__'s",b'7',0.4114,0.9379
22030,b'7-syntactic_feature__root_word__next_system_utterance__milk',b'7',0.4114,0.9379
22031,b'7-syntactic_feature__obj_word__next_user_utterance__condiments-s',b'7',0.4114,0.9379
22032,b'7-syntactic_feature__root_word__next_user_utterance__salad',b'7',0.4114,0.9379
22033,b'7-syntactic_feature__root_word__next_user_utterance__-lrb-',b'7',0.4114,0.9379
22034,b'7-syntactic_feature__subj_word__next_user_utterance__a.m.',b'7',0.4114,0.9379
22035,b'7-syntactic_feature__subj_word__next_user_utterance__appt',b'7',0.4114,0.9379
22036,b'7-syntactic_feature__subj_word__next_user_utterance__captain',b'7',0.4114,0.9379
22037,b'7-syntactic_feature__subj_word__next_user_utterance__car',b'7',0.4114,0.9379
22038,b'7-syntactic_feature__root_word__current_user_utterance__shop',b'7',0.4114,0.9379
22039,b'7-syntactic_feature__root_word__next_system_utterance__dale',b'7',0.4114,0.9379
22040,b'7-syntactic_feature__root_word__next_system_utterance__toilet',b'7',0.4114,0.9379
22041,b'7-syntactic_feature__root_word__next_system_utterance__dahi',b'7',0.4114,0.9379
22042,b'7-syntactic_feature__root_word__next_user_utterance__repost',b'7',0.4114,0.9379
22043,b'7-syntactic_feature__root_word__next_system_utterance__creamer',b'7',0.4114,0.9379
22044,b'7-syntactic_feature__root_word__next_user_utterance__remov',b'7',0.4114,0.9379
22045,b'7-syntactic_feature__root_word__next_system_utterance__miralax',b'7',0.4114,0.9379
22046,b'7-syntactic_feature__root_word__next_system_utterance__beer-24',b'7',0.4114,0.9379
22047,b'7-syntactic_feature__root_word__next_user_utterance__remaind',b'7',0.4114,0.9379
22048,b'7-syntactic_feature__subj_word__next_user_utterance__edit',b'7',0.4114,0.9379
22049,b'7-syntactic_feature__root_word__current_user_utterance__text',b'7',0.4114,0.9379
22050,b'7-syntactic_feature__root_word__next_user_utterance__y',b'7',0.4114,0.9379
22051,b'7-syntactic_feature__obj_word__next_user_utterance__cigarett',b'7',0.4114,0.9379
22052,b'7-syntactic_feature__subj_word__next_user_utterance__new',b'7',0.4114,0.9379
22053,b'7-syntactic_feature__root_word__next_user_utterance__now',b'7',0.4114,0.9379
22054,b'7-syntactic_feature__subj_word__next_user_utterance__nmay',b'7',0.4114,0.9379
22055,b'7-syntactic_feature__subj_word__next_user_utterance__nnapkin',b'7',0.4114,0.9379
22056,b"7-syntactic_feature__root_word__next_system_utterance__n'friday",b'7',0.4114,0.9379
22057,b'7-syntactic_feature__subj_word__next_user_utterance__paper',b'7',0.4114,0.9379
22058,b"7-syntactic_feature__root_word__next_system_utterance__n'feedback",b'7',0.4114,0.9379
22059,b'7-syntactic_feature__root_word__next_system_utterance__modifi',b'7',0.4114,0.9379
22060,b'2.1-user_action_words.current_user_utterance__els',b'2.1',0.4114,0.9379
22061,b'7-syntactic_feature__root_word__next_system_utterance__cruis',b'7',0.4114,0.9379
22062,b'7-syntactic_feature__root_word__next_system_utterance__mustard',b'7',0.4114,0.9379
22063,b'7-syntactic_feature__root_word__next_user_utterance__new',b'7',0.4114,0.9379
22064,b'7-syntactic_feature__root_word__next_user_utterance__notifi',b'7',0.4114,0.9379
22065,b'7-syntactic_feature__root_word__next_system_utterance__museum',b'7',0.4114,0.9379
22066,b'7-syntactic_feature__root_word__current_user_utterance__voic',b'7',0.4114,0.9379
22067,b'7-syntactic_feature__root_word__next_system_utterance__crumb',b'7',0.4114,0.9379
22068,b'7-syntactic_feature__obj_word__next_user_utterance__chive',b'7',0.4114,0.9379
22069,b'7-syntactic_feature__root_word__current_user_utterance__ye',b'7',0.4114,0.9379
22070,b'7-syntactic_feature__root_word__next_system_utterance__mr.gray',b'7',0.4114,0.9379
22071,b'7-syntactic_feature__root_word__next_system_utterance__mr',b'7',0.4114,0.9379
22072,b'7-syntactic_feature__subj_word__next_user_utterance__pea',b'7',0.4114,0.9379
22073,b'2.1-user_action_words.current_user_utterance__alarm',b'2.1',0.4114,0.9379
22074,b'7-syntactic_feature__root_word__next_system_utterance__mph',b'7',0.4114,0.9379
22075,b'7-syntactic_feature__root_word__next_user_utterance__nooner',b'7',0.4114,0.9379
22076,b'7-syntactic_feature__root_word__current_user_utterance__we',b'7',0.4114,0.9379
22077,b'7-syntactic_feature__root_word__current_user_utterance__what',b'7',0.4114,0.9379
22078,b'7-syntactic_feature__subj_word__next_user_utterance__pleas',b'7',0.4114,0.9379
22079,b'7-syntactic_feature__subj_word__next_user_utterance__n',b'7',0.4114,0.9379
22080,b'7-syntactic_feature__subj_word__next_user_utterance__min',b'7',0.4114,0.9379
22081,b'7-syntactic_feature__root_word__current_user_utterance__thank',b'7',0.4114,0.9379
22082,b'7-syntactic_feature__subj_word__next_user_utterance__med',b'7',0.4114,0.9379
22083,b'7-syntactic_feature__root_word__current_user_utterance__tile',b'7',0.4114,0.9379
22084,b'7-syntactic_feature__subj_word__next_user_utterance__feedback',b'7',0.4114,0.9379
22085,b'7-syntactic_feature__subj_word__next_user_utterance__feedbck',b'7',0.4114,0.9379
22086,b'7-syntactic_feature__root_word__next_system_utterance__n23',b'7',0.4114,0.9379
22087,b'7-syntactic_feature__subj_word__next_user_utterance__flour',b'7',0.4114,0.9379
22088,b'7-syntactic_feature__root_word__next_system_utterance__n21',b'7',0.4114,0.9379
22089,b'7-syntactic_feature__subj_word__next_user_utterance__group',b'7',0.4114,0.9379
22090,b'7-syntactic_feature__subj_word__next_user_utterance__had',b'7',0.4114,0.9379
22091,b'7-syntactic_feature__root_word__next_system_utterance__bbbbbb',b'7',0.4114,0.9379
22092,b'7-syntactic_feature__subj_word__next_user_utterance__i',b'7',0.4114,0.9379
22093,b'7-syntactic_feature__root_word__next_system_utterance__n2',b'7',0.4114,0.9379
22094,b'7-syntactic_feature__root_word__next_system_utterance__tina',b'7',0.4114,0.9379
22095,b'7-syntactic_feature__subj_word__next_user_utterance__it',b'7',0.4114,0.9379
22096,b'7-syntactic_feature__root_word__current_user_utterance__tim',b'7',0.4114,0.9379
22097,b'2.1-user_action_words.current_user_utterance__share',b'2.1',0.4114,0.9379
22098,b'7-syntactic_feature__root_word__next_system_utterance__n14',b'7',0.4114,0.9379
22099,b'7-syntactic_feature__root_word__next_system_utterance__d3',b'7',0.4114,0.9379
22100,b'7-syntactic_feature__root_word__next_system_utterance__n13',b'7',0.4114,0.9379
22101,b'7-syntactic_feature__root_word__next_system_utterance__cushion',b'7',0.4114,0.9379
22102,b'7-syntactic_feature__subj_word__next_user_utterance__june',b'7',0.4114,0.9379
22103,b'7-syntactic_feature__root_word__next_user_utterance__number',b'7',0.4114,0.9379
22104,b'7-syntactic_feature__obj_word__next_user_utterance__cleaner',b'7',0.4114,0.9379
22105,b'7-syntactic_feature__root_word__current_user_utterance__today',b'7',0.4114,0.9379
22106,b'7-syntactic_feature__root_word__current_user_utterance__tortilla',b'7',0.4114,0.9379
22107,b'7-syntactic_feature__subj_word__next_user_utterance__mar',b'7',0.4114,0.9379
22108,b'7-syntactic_feature__obj_word__next_user_utterance__cilantro',b'7',0.4114,0.9379
22109,b'7-syntactic_feature__subj_word__next_user_utterance__march',b'7',0.4114,0.9379
22110,b'7-syntactic_feature__obj_word__next_user_utterance__cooler',b'7',0.4114,0.9379
22111,b'7-syntactic_feature__root_word__next_user_utterance__sheet',b'7',0.4114,0.9379
22112,b'7-syntactic_feature__root_word__next_user_utterance__shop',b'7',0.4114,0.9379
22113,b'7-syntactic_feature__obj_word__next_user_utterance__date',b'7',0.4114,0.9379
22114,b'7-syntactic_feature__root_word__current_user_utterance__mim',b'7',0.4114,0.9379
22115,b'7-syntactic_feature__root_word__current_user_utterance__monday',b'7',0.4114,0.9379
22116,b'7-syntactic_feature__obj_word__next_user_utterance__dahi',b'7',0.4114,0.9379
22117,b'7-syntactic_feature__obj_word__next_user_utterance__daddi',b'7',0.4114,0.9379
22118,b'7-syntactic_feature__root_word__current_user_utterance__monday-friday',b'7',0.4114,0.9379
22119,b'7-syntactic_feature__root_word__next_system_utterance__tea',b'7',0.4114,0.9379
22120,b'7-syntactic_feature__subj_word__next_system_utterance__x',b'7',0.4114,0.9379
22121,b'7-syntactic_feature__subj_word__next_system_utterance__yogurt',b'7',0.4114,0.9379
22122,b'7-syntactic_feature__root_word__next_system_utterance__come',b'7',0.4114,0.9379
22123,b'7-syntactic_feature__root_word__next_system_utterance__conceal',b'7',0.4114,0.9379
22124,b'7-syntactic_feature__root_word__next_system_utterance__texa',b'7',0.4114,0.9379
22125,b'7-syntactic_feature__root_word__next_user_utterance__march',b'7',0.4114,0.9379
22126,b'7-syntactic_feature__root_word__next_system_utterance__text',b'7',0.4114,0.9379
22127,b'7-syntactic_feature__root_word__next_system_utterance__*',b'7',0.4114,0.9379
22128,b'7-syntactic_feature__subj_word__next_system_utterance__you',b'7',0.4114,0.9379
22129,b'7-syntactic_feature__root_word__next_user_utterance__water',b'7',0.4114,0.9379
22130,b'7-syntactic_feature__obj_word__next_user_utterance__dad',b'7',0.4114,0.9379
22131,b'7-syntactic_feature__obj_word__next_user_utterance__d6xedw3g',b'7',0.4114,0.9379
22132,b'7-syntactic_feature__root_word__next_system_utterance__meal',b'7',0.4114,0.9379
22133,b'7-syntactic_feature__root_word__next_system_utterance__discard',b'7',0.4114,0.9379
22134,b'7-syntactic_feature__subj_word__next_user_utterance__-rrb-',b'7',0.4114,0.9379
22135,b'7-syntactic_feature__root_word__next_system_utterance__dirt',b'7',0.4114,0.9379
22136,b'7-syntactic_feature__root_word__next_system_utterance__cook',b'7',0.4114,0.9379
22137,b'7-syntactic_feature__root_word__next_system_utterance__cooki',b'7',0.4114,0.9379
22138,b'7-syntactic_feature__root_word__next_user_utterance__voic',b'7',0.4114,0.9379
22139,b'7-syntactic_feature__root_word__next_user_utterance__undo',b'7',0.4114,0.9379
22140,b'7-syntactic_feature__root_word__current_user_utterance__monthli',b'7',0.4114,0.9379
22141,b'7-syntactic_feature__obj_word__next_user_utterance__data',b'7',0.4114,0.9379
22142,b'7-syntactic_feature__root_word__next_system_utterance__dishwash',b'7',0.4114,0.9379
22143,b'7-syntactic_feature__root_word__next_user_utterance__shred',b'7',0.4114,0.9379
22144,b'7-syntactic_feature__obj_word__next_user_utterance__decaf',b'7',0.4114,0.9379
22145,b'7-syntactic_feature__root_word__next_user_utterance__workout',b'7',0.4114,0.9379
22146,b'7-syntactic_feature__root_word__next_system_utterance__-rrb-',b'7',0.4114,0.9379
22147,b'7-syntactic_feature__subj_word__next_system_utterance__white',b'7',0.4114,0.9379
22148,b'7-syntactic_feature__root_word__next_user_utterance__love',b'7',0.4114,0.9379
22149,b'7-syntactic_feature__root_word__next_user_utterance__lunch',b'7',0.4114,0.9379
22150,b'7-syntactic_feature__root_word__current_user_utterance__lunch',b'7',0.4114,0.9379
22151,b'7-syntactic_feature__subj_word__next_system_utterance__will',b'7',0.4114,0.9379
22152,b'7-syntactic_feature__obj_word__next_user_utterance__dramamin',b'7',0.4114,0.9379
22153,b'7-syntactic_feature__obj_word__next_user_utterance__draino',b'7',0.4114,0.9379
22154,b'7-syntactic_feature__root_word__current_user_utterance__mash',b'7',0.4114,0.9379
22155,b'7-syntactic_feature__obj_word__next_user_utterance__dough',b'7',0.4114,0.9379
22156,b'7-syntactic_feature__root_word__current_user_utterance__me',b'7',0.4114,0.9379
22157,b'7-syntactic_feature__obj_word__next_user_utterance__dinner',b'7',0.4114,0.9379
22158,b'7-syntactic_feature__obj_word__next_user_utterance__dimpoo',b'7',0.4114,0.9379
22159,b'7-syntactic_feature__root_word__current_user_utterance__meat',b'7',0.4114,0.9379
22160,b'7-syntactic_feature__root_word__current_user_utterance__milpita',b'7',0.4114,0.9379
22161,b'7-syntactic_feature__root_word__next_system_utterance__comcast',b'7',0.4114,0.9379
